date,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth
19800326,6,3.1,113,13.3,7,2.6,6.6,100350,0
19800327,8,0.1,57,13.7,9,4.8,0.8,99350,0
19800328,7,2.5,106,11.6,10.1,6.5,5.7,99700,0
19800329,5,4.8,140,10.5,9.2,6.7,0,100320,0
19800330,5,4.4,136,11.1,5.8,1,0.1,102000,0
19800331,8,0,54,13.9,8.4,5.8,6.2,100960,0
19800401,7,2.3,107,13.2,10.6,7.2,13.2,100500,0
19800402,2,11.5,224,12.6,7.8,2.4,0.8,101970,0
19800403,2,11.1,221,13.6,7.6,2.7,0,103150,0
19800404,2,11.4,227,12.6,7.2,0.8,0,103330,0
19800405,3,9,202,12.2,7.7,2.8,0,103440,0
19800406,5,1.2,92,14.6,8.8,5.5,0,103490,0
19800407,4,6.5,174,10.4,8.1,1.6,0.1,103160,0
19800408,4,9.5,212,12,7.2,4,0,102700,0
19800409,6,6.8,181,12.2,7.1,2.2,0,102560,0
19800410,5,6,172,14.6,8.6,4.9,0,102570,0
19800411,4,4.4,151,17,8.6,2.5,0,102460,0
19800412,1,12.3,251,20,10.5,4,0,101810,0
19800413,4,9.5,220,21.3,13.6,7.1,0,101360,0
19800414,4,10.2,230,20.8,14.5,7.7,0,101500,0
19800415,5,7.8,202,19.3,14.6,8.4,0,101660,0
19800416,7,0,64,17.4,14.2,9,0,102150,0
19800417,6,3.9,150,18.3,14,10.5,0,102280,0
19800418,4,5.6,176,14.8,12.8,7.4,0,101960,0
19800419,4,8.5,217,9.1,12.1,9.4,0,101400,0
19800420,5,2.3,125,12.8,6.4,3.6,0,101580,0
19800421,4,11.7,259,11.3,7.8,2.7,1.2,102320,0
19800422,8,0,67,12.3,9.4,7.5,0.2,102440,0
19800423,7,0.8,96,13.8,9.4,6.5,0,102590,0
19800424,6,2.1,125,11.8,10.2,6.5,0,102320,0
19800425,8,0.8,97,9.5,9.5,7.2,0,101890,0
19800426,7,0.1,75,11.7,5.8,2.2,1.4,101740,0
19800427,8,0.2,80,11.5,8.6,5.4,0.4,101910,0
19800428,7,1.3,111,11.6,9.4,7.2,0.1,102100,0
19800429,7,2.4,134,12.5,8.6,5.6,2.4,102140,0
19800430,7,2,127,17.5,9.2,6,1.8,101740,0
19800501,5,6.6,205,14,12,6.4,0,101670,0
19800502,6,0.3,87,12.5,11.4,8.7,0,101390,0
19800503,7,0.7,100,16.2,10.4,8.3,0,101400,0
19800504,3,11.8,278,12.3,10.4,4.5,0,101490,0
19800505,5,4.9,183,13.4,8.7,5.1,0,101330,0
19800506,4,5.9,199,11.1,8.2,2.9,0,100730,0
19800507,6,0,74,11.6,7.2,3.2,0,100620,0
19800508,5,2.2,137,13.6,8,4.4,0,101250,0
19800509,2,10.5,267,19.3,7,0.5,0,102560,0
19800510,1,13,299,21.1,11.1,2.9,0,102840,0
19800511,1,14.1,314,26.2,14.4,7.7,0,102240,0
19800512,2,13.5,307,23.6,18.3,10.4,0,101550,0
19800513,1,13.9,313,20.9,17.8,12,0,101580,0
19800514,0,14,315,18.9,15.8,10.6,0,101940,0
19800515,0,14.2,314,21.1,14.3,9.7,0,102670,0
19800516,2,14.3,321,21.2,14.2,7.4,0,102700,0
19800517,4,11,280,22.5,13.8,6.4,0,102350,0
19800518,4,7.3,230,24.2,15.3,8.1,0,102060,0
19800519,2,12.7,304,12.6,16.5,8.8,1,102090,0
19800520,8,0,79,21.1,11.8,11.1,3.4,101430,0
19800521,6,7.8,239,15.9,15.6,10,0,101480,0
19800522,6,2.9,159,12.9,12.8,9.7,0,102140,0
19800523,6,3.1,163,14.1,10,7.2,0,102470,0
19800524,7,0.3,96,16.6,11.8,9.5,0,102250,0
19800525,7,0.7,109,18.7,12.9,9.2,0,101710,0
19800526,6,8.8,256,19.5,13.6,8.4,0,101370,0
19800527,5,6.6,224,18.4,14.3,9.1,0,101030,0
19800528,4,7,231,14.9,12.9,7.4,0,100540,0
19800529,6,3.1,165,16.6,11.9,8.9,0,100520,0
19800530,4,9.9,274,12.2,10.2,3.9,8.5,100960,0
19800531,8,0,82,17.9,10.2,8.3,13.2,100460,0
19800601,6,4.5,193,18,13.5,9.1,0,101630,0
19800602,7,0,79,25.6,13.8,9.6,0,102450,0
19800603,6,11.5,297,29,19.6,13.6,0,102550,0
19800604,5,10.2,280,27,21.8,14.6,0,102330,0
19800605,5,9.6,272,21.1,22,17,0,101780,0
19800606,3,12.8,259,19.7,15.5,9.9,0,101780,0
19800607,4,8.4,256,19.1,13.9,8.1,0.4,101490,0
19800608,5,7.6,245,20.8,14,8.9,0,101120,0
19800609,5,3.5,177,18.3,14.2,7.5,0.4,100910,0
19800610,7,0,81,18.5,15.8,13.4,5.3,100700,0
19800611,6,1.8,142,23.2,15.4,12.3,0,100780,0
19800612,6,8.3,256,23.5,17.2,11.2,4.2,101320,0
19800613,6,10,279,19.4,18.8,14,41.7,101420,0
19800614,7,1.8,142,20.1,16.6,13.8,0,100710,0
19800615,6,5.8,218,18.3,16.1,12.1,0.4,101130,0
19800616,7,4.3,192,17,15.7,13.1,1.2,100810,0
19800617,6,4.6,198,20.2,13.8,10.5,10.2,100810,0
19800618,5,8.1,253,17.7,15,9.7,0,101200,0
19800619,6,2.9,166,17,16,14.2,0,100830,0
19800620,4,7.4,243,18.6,13,8.9,0.2,100970,0
19800621,5,8.1,253,15.5,14.4,10.1,0.3,100880,0
19800622,5,5.2,208,15.1,12.8,10,5.1,100510,0
19800623,5,4.5,196,17,11.6,8,8.6,100200,0
19800624,6,6.1,222,19.2,13.6,10.2,2.7,100250,0
19800625,5,9.5,273,19.4,13.2,7.3,4.9,100810,0
19800626,6,5.5,213,18.1,15.2,10.9,0.5,101080,0
19800627,5,10.4,284,18.7,13.7,9.3,9.5,101580,0
19800628,7,2.1,149,20,14.5,10.3,1.9,100710,0
19800629,5,6,220,19.4,14.5,9,0,101270,0
19800630,5,8.3,255,16,14.2,9,8.7,101090,0
19800701,8,0.1,89,21.1,13,10,0.6,100590,0
19800702,5,7.8,247,21.8,15.6,10.1,0,101660,0
19800703,5,11.2,293,18.5,16.7,11.6,4.8,101980,0
19800704,6,3,166,19.3,15.3,12.1,0,101440,0
19800705,5,7.8,246,18.2,14.6,9.8,0,101230,0
19800706,7,2.7,160,17.5,14.8,11.4,1.6,101070,0
19800707,8,0.6,108,15.6,14.7,11.9,8,100590,0
19800708,8,0,79,14.9,13.7,11.8,2.9,100250,0
19800709,8,0,79,15.3,13.2,11.6,0.2,100830,0
19800710,7,0.1,87,19.4,12.4,9.6,0,101710,0
19800711,6,5.9,215,17.6,14.4,9.4,1.1,102130,0
19800712,7,1.9,141,17.7,14.6,11.7,0.3,102000,0
19800713,7,5.2,203,15.3,14.4,11,10,101330,0
19800714,7,0.4,99,16.9,14.2,13,3.3,100470,0
19800715,6,4.9,197,19,13.2,9.4,0.2,101120,0
19800716,6,5.6,208,16.8,14.6,10.1,0,102010,0
19800717,7,0.2,90,18.3,13.2,9.6,0.1,101950,0
19800718,7,0,77,20,15.8,13.2,5.5,101270,0
19800719,7,1.3,124,17.3,16.9,13.8,3.4,100460,0
19800720,7,0.6,104,19.8,15,12.8,0.2,100100,0
19800721,2,13,306,21.7,13.8,7.8,0,101860,0
19800722,0,14.5,323,24.8,15.6,9.6,0,102000,0
19800723,4,7.6,233,24.2,18.2,11.7,0,101440,0
19800724,1,14.3,301,27.8,17.4,10.6,0,102020,0
19800725,1,13.9,313,20.7,21.2,14.5,13.6,101380,0
19800726,6,0.3,91,21.2,19.8,18.9,3.3,100750,0
19800727,5,4,175,25,17.4,13.7,0,101300,0
19800728,3,13.3,303,25.7,18.4,11.7,0,101640,0
19800729,7,2.3,142,21.4,21.8,18,0,100980,0
19800730,5,9.6,255,22,17.8,14.1,0.2,101330,0
19800731,5,11.6,279,23,18,13.9,0,101940,0
19800801,6,5.7,199,25.2,18,13.1,0,101880,0
19800802,6,6,202,23.3,19.6,14,0,101570,0
19800803,6,5.3,191,21.6,19.6,15.9,0,101150,0
19800804,7,0.5,94,21,19.2,16.7,0.1,101260,0
19800805,6,5.9,198,21.9,18,15,0,101390,0
19800806,6,2.3,136,25.2,18.2,14.6,0,101910,0
19800807,6,3.8,163,17.4,20.8,16.3,0,101270,0
19800808,7,0,69,22.1,16,14.6,1.1,101270,0
19800809,7,4.7,176,24.4,18,13.9,0,101750,0
19800810,4,10.9,259,20.3,18.8,13.3,0,101870,0
19800811,7,0.1,75,19.8,17.8,15.3,3.1,101040,0
19800812,5,4.8,175,24.6,15.5,11.2,13.1,100960,0
19800813,6,3.3,150,24.8,18.6,12.6,0,100990,0
19800814,7,0.3,82,23.3,20.9,17,24,100980,0
19800815,6,4,159,23.9,20.6,18,0,100750,0
19800816,4,6.9,201,22.4,18.2,12.5,0.4,101700,0
19800817,6,1.8,118,22.3,18,13.7,0.6,101750,0
19800818,5,8.8,223,20.2,18.1,13.9,0,102010,0
19800819,4,7.9,210,24.5,15.9,11.6,0,102540,0
19800820,4,7.3,201,21,18.4,12.4,0.1,102110,0
19800821,3,10.8,242,18,18.1,15.2,0,101860,0
19800822,4,6.9,193,18.3,13.8,9.7,0,102200,0
19800823,3,8.3,210,19.8,12.8,7.2,0,102370,0
19800824,5,7.1,193,21,14.6,9.3,0,102370,0
19800825,3,10.6,234,22.6,14.8,8.5,0,102040,0
19800826,5,9.7,222,24.3,17.4,12.3,0,101650,0
19800827,2,7.2,191,23,17.8,11.2,0,101660,0
19800828,6,4.1,147,19.6,18.2,13.4,0.2,101570,0
19800829,8,0,58,20.4,17.8,15.9,8.7,100800,0
19800830,6,6,171,19.9,17,13.7,0.9,100720,0
19800831,1,12.4,243,22,15.4,10.8,0,102200,0
19800901,3,10.6,213,22.4,15.7,9.4,0,102810,0
19800902,4,12.1,227,25,16.2,10.1,0,102570,0
19800903,1,11.2,216,20.3,17.6,10.3,0,101790,0
19800904,4,0.7,77,18.9,16,11.6,2.5,101720,0
19800905,6,3,117,21.8,16,13.2,0.5,101060,0
19800906,2,10.2,201,23.1,15.9,10,0,102020,0
19800907,1,11.3,210,22.1,16.8,10.5,0.3,101730,0
19800908,5,5.2,143,17.7,17.2,12.3,0,101550,0
19800909,6,3.8,124,20.1,13,8.4,1.1,102030,0
19800910,7,0.8,75,19.3,16.2,12.2,0,101090,0
19800911,7,0.7,72,20.4,16.6,14,0,101430,0
19800912,5,8.3,171,19.2,17.8,15.3,0,101050,0
19800913,4,5.5,140,21.5,15,10.7,0,101570,0
19800914,6,3.1,109,20,17.2,13,0,101690,0
19800915,6,0.8,71,20.2,16.8,13.7,0.1,101990,0
19800916,7,1.2,78,19,17.5,14.8,9.7,101700,0
19800917,5,5.2,131,18.7,15.1,11.2,0,101730,0
19800918,7,2.6,97,21.5,15.8,12.8,0.3,101270,0
19800919,7,5.3,129,19.7,18.6,15.7,0.6,100750,0
19800920,8,0.2,53,19.6,17.4,15.2,4.4,100760,0
19800921,6,4.2,114,19.7,17.6,15.5,2.9,100720,0
19800922,4,5.9,131,20.1,15.4,11.2,5.1,101270,0
19800923,6,3.5,103,18.9,16,11.9,0.2,101840,0
19800924,4,8.8,156,19.8,15.6,12.4,0,102280,0
19800925,4,7.1,139,20.3,14.4,9,0,102710,0
19800926,5,6,126,18.2,14.8,9.4,0,102280,0
19800927,6,0.2,48,16.6,15.6,13,0,101580,0
19800928,5,0,40,17.8,13.3,10,0,102070,0
19800929,7,0.1,44,19.1,15.2,12.6,0,102570,0
19800930,3,9,147,18.4,15,11,0,102900,0
19801001,5,0.7,56,16.6,12.3,6.2,0,102710,0
19801002,1,8,135,17.5,11.1,5.6,0,102860,0
19801003,3,7,125,15.7,11,4.6,0.6,102330,0
19801004,6,6.1,116,15.4,12.2,8.6,0,102120,0
19801005,6,4,94,16.4,9.8,4.2,1.6,102010,0
19801006,8,1.7,67,13.4,12.2,8,10.7,100510,0
19801007,4,5.3,104,13.6,11,8.6,0.9,99010,0
19801008,4,5.9,108,13.5,10,6.5,0,99760,0
19801009,2,8.3,126,9.7,7.8,2.2,0,100540,0
19801010,6,0.3,42,13.4,5.6,1.4,18.1,100180,0
19801011,6,4.8,94,13.4,9.6,5.9,0,99860,0
19801012,2,9.3,128,13.7,9.4,5.5,0,101200,0
19801013,3,6.4,105,12.8,6.9,0.1,1,101110,0
19801014,6,0.7,46,13.6,8.4,4.1,0,100660,0
19801015,4,6.4,102,12.5,9,4.5,35.4,100790,0
19801016,8,0.6,43,10.6,10.1,7.7,10.2,99370,0
19801017,8,0,29,9.8,8.7,6.8,2.1,99470,0
19801018,1,9,116,13,6.7,3.6,0,100900,0
19801019,6,1.3,51,12.7,7,1,6.3,102120,0
19801020,7,0,28,16.3,9.8,6.8,0,102580,0
19801021,6,4.3,78,15.5,11,5.8,0.3,101750,0
19801022,8,0.1,30,14.6,12.8,10,2.4,100350,0
19801023,4,4,73,14.1,11.2,7.9,0,99880,0
19801024,3,6.9,93,10.5,8.8,3.5,1.1,99890,0
19801025,8,0,25,16.4,8.8,7,0.4,101260,0
19801026,8,0,25,17.7,12,7.5,0.3,101590,0
19801027,7,0.2,30,16.6,13.6,9.5,0.1,101420,0
19801028,7,0,24,13.6,15.6,14.6,5,101130,0
19801029,1,8.9,99,11.7,10.3,7,0,101700,0
19801030,4,7.4,88,12.1,6.8,2,0,102570,0
19801031,4,5.7,76,9.5,7,1.8,0,102650,0
19801101,6,1.8,46,7.7,6.4,3.2,0,102620,0
19801102,4,7.9,88,6.3,4.2,0.7,0,102780,0
19801103,3,7.2,82,5.4,3.1,-0.1,0,103250,0
19801104,6,0.3,28,5.1,3,0.7,0.3,103180,0
19801105,7,0,21,5.8,3.9,2.7,0.5,102310,0
19801106,8,0,21,3.7,3.7,1.6,5.9,101520,0
19801107,8,0,20,5.5,2.4,1,0,101200,0
19801108,8,0,20,8.1,3.7,1.9,0.9,101360,0
19801109,6,0.6,29,8.6,5.2,2.3,0,101580,0
19801110,3,7.3,75,7.7,5.3,2,0,101830,0
19801111,7,0.2,23,8.1,5.5,3.3,0.1,101050,0
19801112,1,8,76,9.6,3.9,-0.3,0,101240,0
19801113,7,0.3,24,12.5,4.6,-0.3,0,102000,0
19801114,8,0,18,15.6,9.1,5.7,7,101180,0
19801115,8,0,18,15,12.4,9.2,3.8,99820,0
19801116,6,1.9,38,14.1,13.6,12.1,0.3,100440,0
19801117,7,0,17,10,12.6,11.2,2.8,100110,0
19801118,2,7.3,67,13.9,8.5,7,0.1,100730,0
19801119,6,0.3,22,14.3,8.5,3.1,0,101970,0
19801120,6,2.1,37,13.7,12,9.7,0,101390,0
19801121,7,0,16,14.5,12.2,10.6,1.1,101420,0
19801122,8,0,16,14.6,13.2,11.8,0.7,101420,0
19801123,8,0,16,15.3,13.9,13.2,0,101980,0
19801124,7,0.1,18,8.8,14.2,13.2,0,101780,0
19801125,5,0.4,21,5.5,7,5.2,0.3,101250,0
19801126,4,6.9,59,9,4.6,3.7,0.1,101600,0
19801127,4,1.8,32,3.5,3.9,-1.2,1.5,101320,0
19801128,4,4.4,46,3.5,2.4,1.4,1,100970,0
19801129,4,2.5,36,4.9,1.8,0.2,0,102790,0
19801130,2,5.1,49,6.9,2.8,0.8,0,104100,0
19801201,5,1.2,25,7.4,2.1,-2.7,0.3,104030,0
19801202,7,0.4,19,4.3,3,-1.3,0,101810,0
19801203,6,0.8,22,8,3,1.8,0,101860,0
19801204,6,3.3,36,9.7,4.8,1.6,0.4,101470,0
19801205,7,0.8,21,5.1,6.5,3.3,1.7,100520,0
19801206,2,5.4,46,3.6,4,3,0,100580,0
19801207,1,6.8,51,4.3,1.2,-1.1,0,102190,0
19801208,2,6.8,51,8,-0.2,-4.7,0,103530,0
19801209,6,3,34,12,2.4,-3.1,0,103450,0
19801210,8,0,12,12.1,6.8,1.5,1,102540,0
19801211,8,0,12,12.6,10,8,0.2,102250,0
19801212,8,0,12,13.3,10.4,8.1,1.2,102140,0
19801213,7,0,12,13.3,11.2,9,0.2,100960,0
19801214,6,0,12,6.8,10.6,7.8,3,100590,0
19801215,4,2.2,29,9.2,5.4,4.1,0.2,100310,0
19801216,3,6,46,11.5,5,0.8,2.2,102490,0
19801217,8,0,12,6.6,6.8,2,7.2,101540,0
19801218,2,4.9,41,6.8,4.2,1.9,0,100920,0
19801219,6,0,12,7.5,2.2,-2.4,9.2,99910,0
19801220,6,0.3,16,9,4.2,0.8,5.1,97900,0
19801221,4,5,42,12.3,5.4,1.9,0.1,100260,0
19801222,7,1.5,25,13.1,7.6,2.8,0,101850,0
19801223,7,0.1,14,12.3,10.8,8.6,0,102040,0
19801224,7,0,12,8.5,11,9.8,0.6,101970,0
19801225,4,4.4,40,5.8,7.8,7.1,0,101600,0
19801226,4,4.9,42,5,3.1,0.4,0.6,101990,0
19801227,3,5.7,45,9,2,-1,0,102720,0
19801228,6,0.2,15,10,3.4,-2.3,0,103580,0
19801229,8,0,12,9.7,6.2,2.5,0,103490,0
19801230,7,0,13,11.1,9,8.3,0,103270,0
19801231,6,0,13,9,9.2,7.3,0.2,102320,0
19810101,4,5.3,45,11.9,6.4,3.9,0,102710,0
19810102,8,0,13,11.9,8.2,4.4,0,101850,0
19810103,5,4.5,42,6.6,10.4,8.9,0,100490,0
19810104,3,4.9,44,6.4,3.9,1.2,0,101170,0
19810105,3,5.7,48,6.4,2,-2.3,0.3,102430,0
19810106,7,0,13,5.5,2.4,-1.6,5.5,102230,0
19810107,7,2.5,33,9.4,2.9,0.3,0,103580,0
19810108,7,0,13,9.4,5.2,0.9,0.1,103460,0
19810109,6,0,14,4.1,7.2,5.1,3.5,102580,0
19810110,4,3.4,39,4.6,2.7,1.3,1,102560,0
19810111,4,5.4,49,5.6,2.4,0.2,0,103380,0
19810112,5,0.3,19,7.5,1.8,-1.9,5.6,101600,0
19810113,4,5.1,49,10.4,2.9,-1.7,1.4,102130,0
19810114,8,0,14,5.2,4.3,-1.8,3.3,100180,0
19810115,3,4.5,47,8.5,3.5,1.8,0.1,99920,0
19810116,5,0,15,7.8,3,-2.4,3.1,100330,0
19810117,5,1.7,31,6.9,4.2,0.5,1.3,99860,0
19810118,6,0.5,22,7.9,2.9,-1.1,2.4,101440,0
19810119,6,3.9,46,5.9,4.2,0.6,0.1,101180,0
19810120,6,3.2,42,11,4.7,3.5,4,101870,0
19810121,8,0,16,10.9,6.6,2.3,0.9,102500,0
19810122,8,0,16,12.5,7.8,4.7,0,103020,0
19810123,8,0.3,22,10.8,10.2,7.9,0,103120,0
19810124,6,1.2,31,9.6,9.4,7.9,0,102640,0
19810125,6,3.6,48,8.6,5.6,1.7,0,102710,0
19810126,7,0.7,27,11.1,6.3,4,0,103220,0
19810127,5,1.4,34,8.8,8.4,5.6,0.1,103810,0
19810128,8,0,18,8.2,7.2,5.7,0,104040,0
19810129,6,0.7,28,2.5,7,5.9,0,103640,0
19810130,0,0,19,5.7,0.1,-2.3,0,103590,0
19810131,4,3.2,50,12.5,1.6,-2.4,0,103700,0
19810201,0,8.2,80,10.9,4.4,-3.7,0,103660,0
19810202,6,0.5,28,10.2,4.4,-2.1,2.5,103140,0
19810203,7,1.1,35,6.9,5.3,0.4,0.1,100770,0
19810204,4,4.5,61,10.2,4.6,2.4,0.5,100120,0
19810205,5,0.6,31,13.9,4.6,-1.1,0,101160,0
19810206,7,0.6,31,12.1,8.3,2.7,0,101810,0
19810207,7,0.4,29,12.5,10.2,8.4,0,102350,0
19810208,7,0.5,31,9,10.6,8.6,0,102150,0
19810209,8,0,22,6.2,8.6,8.3,1,101330,0
19810210,3,5.3,73,6.3,3.6,1,0,102470,0
19810211,2,7.8,90,6.2,1.8,-2.7,0,102820,0
19810212,6,0,24,5.7,2.4,-1.5,0,101770,0
19810213,0,8.7,98,5,2.2,-1.2,0,102400,0
19810214,0,7.6,93,4.8,0.2,-4.5,0,102610,0
19810215,1,5.9,83,8,-0.4,-5.5,0,102450,0
19810216,3,6.5,88,6.8,2,-4,0,102760,0
19810217,3,3.4,66,4.7,2.9,-1,0,103020,0
19810218,7,1.7,51,3.8,2.2,-0.3,0,102630,0
19810219,8,0,27,4.4,2.4,1.1,0,102490,0
19810220,6,1.4,49,3.7,2.4,0.4,0,102400,0
19810221,5,4.2,77,4.8,-0.2,-4,0.7,101960,0
19810222,8,0,28,4.1,1.5,-1.8,0.2,100900,1
19810223,8,0,29,3.9,2.1,0.1,0,101300,0
19810224,5,0.6,42,2.7,1.2,-1.4,0,102540,0
19810225,7,0,30,2.2,1.6,0.5,0,102940,0
19810226,6,0,30,6.8,0.3,-1.6,0,102540,0
19810227,6,0.1,34,11,3.1,-0.6,6,100770,0
19810228,7,2,63,11.1,5.9,0.8,0.9,99770,0
19810301,6,0.9,54,8.8,8,4.9,5.3,100090,0
19810302,7,0.2,42,6,7,5.3,5.1,99890,0
19810303,8,0,36,3.9,5.7,5.4,1,100660,0
19810304,7,0.1,41,9,2.8,1.6,0,101710,0
19810305,7,0.9,58,14.1,4.7,0.4,4.1,101220,0
19810306,7,3.9,97,13.1,8.7,3.3,0.3,100450,0
19810307,8,0,38,13.6,10,6.9,1.9,100480,0
19810308,8,0.6,55,11.9,12,10.3,2.8,100220,0
19810309,8,0,39,14.8,11.3,10.7,11.2,101060,0
19810310,8,0,40,14.4,12.7,10.6,6.5,100870,0
19810311,8,0.3,51,14,12.6,10.9,0.3,99970,0
19810312,6,1.7,76,12.9,11.4,8.9,6.2,100260,0
19810313,7,2.3,86,11.2,9.8,6.6,5.1,99380,0
19810314,7,1.9,81,10,8.4,5.5,3,100070,0
19810315,7,2.4,89,9.5,8,5.9,0.6,101040,0
19810316,5,5.7,131,6.6,6.6,3.6,0.5,101500,0
19810317,4,3.9,111,11.7,3.5,0.4,1.1,101500,0
19810318,7,1.4,77,10.7,5.8,-0.2,0,101080,0
19810319,6,0.1,51,13.9,8,5.4,0,100480,0
19810320,6,5.2,131,12.7,10.6,7.3,0,100220,0
19810321,8,0,47,10,11,9.2,5.8,99620,0
19810322,7,1.8,88,14.5,9.4,8.7,2.4,99210,0
19810323,8,0.5,64,12.9,8.6,2.6,1.4,99550,0
19810324,7,0,49,14.3,11,9.1,1.4,100280,0
19810325,8,0.1,55,14.9,12.6,11,4.3,100350,0
19810326,5,7.6,168,14.9,12.2,9.6,0,100820,0
19810327,6,4.9,137,18.3,9.7,4.5,0,100860,0
19810328,3,10.2,199,13.5,13.9,9.5,1.7,100310,0
19810329,7,0,52,9,11.5,9.5,7.4,100260,0
19810330,8,0,53,9,8.2,7.5,4.6,101310,0
19810331,8,0.2,62,10.4,7.4,5.9,6.8,101680,0
19810401,8,0,54,13.2,8.2,5.9,0,101360,0
19810402,6,5.5,153,12.5,8.3,3.4,0,102020,0
19810403,7,5.5,154,7.8,9.4,6.2,0,102550,0
19810404,8,0,56,8.6,6.2,4.6,0,102830,0
19810405,8,0.1,62,11.7,7.2,5.7,0.1,102560,0
19810406,7,2.8,119,13.1,8.3,4.9,0,102210,0
19810407,6,3.2,127,17.2,8.4,3.6,0,102000,0
19810408,6,3.1,126,19.9,11.7,6.2,0,102340,0
19810409,4,6.5,176,21.7,14.4,8.8,0,102500,0
19810410,3,9.6,215,19.7,15,8.2,5.3,101760,0
19810411,6,4.6,152,17.1,16.1,12.5,0.2,101020,0
19810412,5,2.7,124,12.4,12.8,8.6,0,101800,0
19810413,7,0,61,16.5,10.4,8.4,0,102650,0
19810414,4,8.4,207,18.2,11.4,6.3,0,102720,0
19810415,2,12.6,258,15.3,12.2,6.1,0,102630,0
19810416,3,11.4,246,12,10,4.6,0,102590,0
19810417,0,12.9,264,12.3,7.6,3.2,0,102520,0
19810418,1,12.4,260,9.8,7.4,2.5,0,102750,0
19810419,6,2.5,127,11.3,6.3,2.8,0,102480,0
19810420,4,6,183,10.7,7.6,3.9,0,102890,0
19810421,6,1.2,103,10.6,6.2,1.8,0,103030,0
19810422,6,1.2,104,9.1,6.2,1.8,1.7,102320,0
19810423,5,10.7,248,7.6,4.8,0.5,0,101830,0
19810424,7,0,67,7,5,2.4,3,100840,0
19810425,8,0,68,9.5,4.7,2.4,12.7,100380,0
19810426,8,1.8,119,10,5.2,0.8,8.7,100440,0
19810427,6,3.7,155,10.4,7,3.9,0.1,101550,0
19810428,6,0,69,14.6,4.9,-0.6,0.4,102030,0
19810429,8,0.2,81,15.6,10.3,6,0,101760,0
19810430,7,1.3,112,10.6,12.9,10.2,0.2,101410,0
19810501,7,2.1,130,10.6,9.6,8.7,0,101110,0
19810502,6,5.7,192,9.2,7.8,5,0,101530,0
19810503,6,0,72,12.2,4.6,0.1,7.2,100640,0
19810504,6,2.3,136,13.3,8.6,4.9,0.2,99630,0
19810505,6,6.8,211,16.2,7.4,1.4,2,100570,0
19810506,6,0.7,101,19.7,12,7.9,1.5,101020,0
19810507,6,4.3,174,18.5,13.2,6.6,2.9,100670,0
19810508,6,4.5,178,16.5,14,9.5,0,100670,0
19810509,7,0.6,99,15.3,12.6,8.6,6.2,100680,0
19810510,8,0.8,106,21.6,14,12.7,2,100410,0
19810511,4,5.7,200,18.6,16.2,10.7,0,100070,0
19810512,6,4.1,174,16.2,14.3,10,0,100310,0
19810513,5,5.7,201,16.4,12.4,8.7,0,100550,0
19810514,5,5.4,197,18.2,13.3,10.2,0,101220,0
19810515,4,9.6,259,15.1,12.6,7,11.2,101300,0
19810516,6,6.1,209,14,12,9,2.2,100680,0
19810517,4,6.1,210,15.6,11.2,8.4,4,100820,0
19810518,6,0,78,18.5,10.9,6.2,2,101280,0
19810519,7,2.1,141,21.7,14.5,10.5,2.3,101630,0
19810520,6,2.6,151,17.7,16.8,12,0.8,101350,0
19810521,6,2.2,144,16.6,13.9,10.1,2.2,101480,0
19810522,5,7.4,233,14.6,12.4,8.3,4.5,101540,0
19810523,6,1.3,124,15.2,12.6,10.7,1.5,101000,0
19810524,4,8.7,253,13,11.3,7.4,12,100800,0
19810525,7,0.4,100,15.4,10.2,7.5,7.8,100060,0
19810526,5,3.2,166,16.4,10.8,6.2,1.9,100320,0
19810527,7,2.8,158,15.7,12.2,8.1,4.9,100640,0
19810528,7,4,181,16.8,12.6,9.4,0.2,100910,0
19810529,7,0,81,19.2,13.8,10.8,0,101280,0
19810530,7,0,82,21.8,15.3,11.4,0.3,101480,0
19810531,5,6.8,228,22.4,17.4,13.1,0,101350,0
19810601,6,7.3,238,19.2,17,11.5,26.4,101700,0
19810602,6,8.6,257,19.7,17,14.8,0,101370,0
19810603,3,12.3,307,17.2,14.8,9.9,0,101560,0
19810604,6,3.4,174,17.2,13,8.7,0,101430,0
19810605,7,1.5,134,18.4,13.6,9.9,0,101400,0
19810606,5,3.3,172,16.4,14.5,10.6,0,101400,0
19810607,7,1.8,141,18.5,12.9,9.4,1.1,101220,0
19810608,7,4.3,191,17.2,15.8,13,0.2,100490,0
19810609,5,6,220,17.8,14.6,12,0.5,100630,0
19810610,5,5.2,207,18.7,13.1,8.4,9.5,101830,0
19810611,8,2,146,17.3,14.8,11,0,101570,0
19810612,7,0.4,103,21.9,14,10.6,0,102540,0
19810613,6,10.6,287,27,16,10.1,0,102870,0
19810614,2,12.8,316,21.1,19.8,12.6,0,102360,0
19810615,5,6.7,232,17,18,15,0,101880,0
19810616,4,7.2,240,14,12.8,8.6,0,102190,0
19810617,7,1.1,125,17.9,12.4,10.9,0,102320,0
19810618,4,7.6,246,15.7,12.6,7.2,0,102680,0
19810619,7,0.1,89,18.6,12.6,9.4,0,102190,0
19810620,7,1.8,142,18,15.2,11.7,0.5,102220,0
19810621,5,10.6,288,22.8,14.4,10.8,0,102790,0
19810622,3,11,293,21.6,15.8,8.8,0,102760,0
19810623,7,3.6,180,18,17.2,12.7,1.2,102350,0
